company_id,company_name,industry,size_range,hq_location
2259,Beacon Hill Staffing Group,Staffing and Recruiting,501-1000,"Boston, MA, US"
2260,VolunteerMatch,Non-profit Organizations,1-10,"Oakland, California, US"
2261,The Walsh Group - Walsh Construction & Archer Western,Construction,501-1000,"Chicago, IL, US"
2262,The Spokesman-Review,Newspaper Publishing,201-500,"Spokane, WA, US"
2263,lululemon,Retail,1000+,"Vancouver, BC, CA"
2264,YRCI,Business Consulting and Services,51-200,"Reston, Virginia, US"
2265,Marvin,Wholesale Building Materials,501-1000,"Warroad, MN, US"
2266,Palomar Health,Hospitals and Health Care,501-1000,"Escondido, CA, US"
2267,SWBC,Financial Services,501-1000,"San Antonio, TX, US"
2268,Sia Partners,Business Consulting and Services,501-1000,"Paris, Île-de-France, FR"
2269,TTX Company,Truck Transportation,501-1000,"Charlotte, North Carolina, US"
2270,ICW Group,Insurance,501-1000,"San Diego, CA, US"
2271,International Baccalaureate,Education Administration Programs,201-500,"Genève, Switzerland, CH"
2272,Johnson Outdoors,Retail,501-1000,"Racine, WI, US"
2273,Marchon Eyewear,Retail Apparel and Fashion,501-1000,"Melville, New York, US"
2274,Lewis Roca,Law Practice,201-500,"Phoenix, Arizona, US"
2275,Advanced Acoustic Concepts,Defense and Space Manufacturing,51-200,"Hauppauge, New York, US"
2276,The Armstrong Company,Truck Transportation,501-1000,"Memphis, Tennessee, US"
2277,American Society of Clinical Oncology (ASCO),Non-profit Organizations,51-200,"Alexandria, VA, US"
2278,Atlassian,Software Development,501-1000,"Sydney, NSW, AU"
2279,Spurs Sports & Entertainment,Spectator Sports,51-200,"San Antonio, Texas, US"
2280,University of Illinois Springfield,Higher Education,201-500,"Springfield, IL, US"
2281,Vestmark,Software Development,51-200,"Wakefield, MA, US"
2282,Paycor,Software Development,501-1000,"Cincinnati, OH, US"
2283,Ocean Bank,Banking,201-500,"Miami, Florida, US"
2284,EOG Resources,Oil and Gas,501-1000,"Houston, Texas, US"
2285,HID,Security and Investigations,501-1000,"Austin, TX, US"
2286,Genetec,Software Development,501-1000,"Montreal, QC, CA"
2287,Kinetix,Human Resources Services,11-50,"Atlanta, GA, US"
2288,Minnesota Twins,Spectator Sports,501-1000,"Minneapolis, Minnesota, US"
2289,Biotechnology Innovation Organization,Biotechnology Research,11-50,"Washington, DC, US"
2290,CyrusOne,IT Services and IT Consulting,51-200,"Dallas, TX, US"
2291,California Institute of Integral Studies,Higher Education,11-50,"San Francisco, CA, US"
2292,Equus Compute Solutions,Computer Hardware Manufacturing,11-50,"City of Industry, California, US"
2293,"TDIndustries, Inc.",Construction,501-1000,"Dallas, TX, US"
2294,Slippery Rock University of Pennsylvania,Higher Education,51-200,"Slippery Rock, Pennsylvania, US"
2295,Memphis Grizzlies,Spectator Sports,11-50,"Memphis, TN, US"
2296,Perforce Software,Software Development,501-1000,"Minneapolis, MN, US"
2297,Primary Services,Staffing and Recruiting,1-10,"Houston, Texas, US"
2298,Rooms To Go,Furniture and Home Furnishings Manufacturing,501-1000,"Seffner, FL, US"
2299,GTI Energy,Research Services,51-200,"Des Plaines, IL, US"
2300,Goodman Masson,Staffing and Recruiting,11-50,"London, London, GB"
2301,Kimmel & Associates,Staffing and Recruiting,11-50,"Asheville, NC, US"
2302,Lee Health,Hospitals and Health Care,1000+,"Ft. Myers/Cape Coral, Florida, US"
2303,Akron Children's Hospital,Hospitals and Health Care,501-1000,"Akron, Ohio, US"
2304,Artisan Partners,Financial Services,201-500,"Milwaukee, WI, US"
2305,Ashton Woods Homes,Real Estate,501-1000,"Alpharetta, GA, US"
2306,Aspire Public Schools,Primary and Secondary Education,501-1000,"Oakland, California, US"
2307,Anonymous Content,Entertainment Providers,51-200,"Culver City, California, US"
2308,Concentrix,IT Services and IT Consulting,1000+,"Newark, California, US"
2309,Children's Wisconsin,Hospitals and Health Care,501-1000,"Milwaukee, WI, US"
2310,Christianity Today,Book and Periodical Publishing,11-50,"Wheaton, IL, US"
2311,Square One Resources,Staffing and Recruiting,11-50,"London, 0, GB"
2312,Troon,Hospitality,1000+,"Scottsdale, Arizona, US"
2313,Azzur Group,Pharmaceutical Manufacturing,51-200,"Hatboro, Pennsylvania, US"
2314,Noble Corporation,Oil and Gas,501-1000,"Sugar Land, TX, US"
2315,Payden & Rygel,Financial Services,51-200,"Los Angeles, CA, US"
2316,North American Mission Board,Religious Institutions,51-200,"Alpharetta, Georgia, US"
2317,Net at Work,IT Services and IT Consulting,51-200,"New York, NY, US"
2318,Orlando Utilities Commission (OUC - The Reliable One),Utilities,501-1000,"Orlando, Florida, US"
2319,Sally Beauty,Retail,1000+,"Denton, Texas, US"
2320,Kettering Health,Hospitals and Health Care,1000+,"Kettering, OH, US"
2321,Penn Medicine Lancaster General Health,Hospitals and Health Care,501-1000,"Lancaster, PA, US"
2322,Langan Engineering & Environmental Services,Civil Engineering,501-1000,"Parsippany, NJ, US"
2323,Sofia University,Higher Education,11-50,"Palo Alto, CA, US"
2324,Central Transport,Truck Transportation,501-1000,"Warren, MI, US"
2325,City of Tempe,Government Administration,501-1000,"Tempe, Arizona, US"
2326,Camping World,Retail,1000+,"Lincolnshire, IL, US"
2327,Dinsmore & Shohl LLP,Law Practice,501-1000,"Cincinnati, Ohio, US"
2328,Dominican University of California,Higher Education,201-500,"San Rafael, CA, US"
2329,ASPCA,Non-profit Organizations,201-500,"New York, NY, US"
2330,Alcimed,Business Consulting and Services,51-200,"PARIS, 0, FR"
2331,Carpenter Technology Corporation,Manufacturing,501-1000,"Philadelphia, PA, US"
2332,SRC,Defense and Space Manufacturing,501-1000,"North Syracuse, New York, US"
2333,Stratix Corporation,IT Services and IT Consulting,51-200,"Norcross, GA, US"
2334,Primary Residential Mortgage,Financial Services,501-1000,"Salt Lake City, UT, US"
2335,Tangent International,Staffing and Recruiting,51-200,"Billericay, Essex, GB"
2336,LaSalle Network,Staffing and Recruiting,51-200,"Chicago, IL, US"
2337,Indian Health Service,Hospitals and Health Care,1000+,"Rockville, MD, US"
2338,Kimball Midwest,Wholesale,501-1000,"Columbus, OH, US"
2339,"Insight Investments, LLC",IT Services and IT Consulting,51-200,"Costa Mesa, CA, US"
2340,J.R. Simplot Company,Food and Beverage Manufacturing,1000+,"Boise, ID, US"
2341,Mitchell1,Software Development,51-200,"San Diego, CA, US"
2342,Meharry Medical College,Higher Education,201-500,"Nashville, Tennessee, US"
2343,FinThrive,Hospitals and Health Care,501-1000,"Plano, TX, US"
2344,PKWARE,Computer and Network Security,11-50,"Milwaukee, WI, US"
2345,Clark Hill Law,Law Practice,501-1000,"Detroit, MI, US"
2346,EwingCole,Architecture and Planning,51-200,"Philadelphia, PA, US"
2347,U.S. Department of Veterans Affairs,Government Administration,1000+,"Washington, DC, US"
2348,AIDS Healthcare Foundation,Hospitals and Health Care,501-1000,"Los Angeles, CA, US"
2349,Bremer Bank,Banking,501-1000,"Saint Paul, Minnesota, US"
2350,CC&N,Construction,11-50,"Brookfield, Wisconsin, US"
2351,Southwire Company,"Appliances, Electrical, and Electronics Manufacturing",501-1000,"Carrollton, GA, US"
2352,"nLIGHT, Inc.","Appliances, Electrical, and Electronics Manufacturing",501-1000,"Camas, Washington, US"
2353,Wisdom Infotech,IT Services and IT Consulting,11-50,"Brookfield, WI, US"
2354,Middlesex Health,Hospitals and Health Care,501-1000,"Middletown, CT, US"
2355,Planned Parenthood Mar Monte,Hospitals and Health Care,201-500,"San Jose, CA, US"
2356,"PLS Financial Services, Inc.",Financial Services,501-1000,"Chicago, IL, US"
2357,Pantheon,Financial Services,51-200,"London, 0, GB"
2358,Barbarian,Advertising Services,11-50,"New York, NY, US"
2359,IAVI,Research Services,51-200,"New York, NY, US"
2360,Krispy Kreme,Food and Beverage Services,1000+,"0, 0, US"
2361,Jordan's Furniture,Furniture and Home Furnishings Manufacturing,501-1000,"East Taunton, Massachusetts, US"
2362,IntePros,IT Services and IT Consulting,51-200,"Waltham, MA, Plymouth Meeting, PA,, US"
2363,Medpace,Pharmaceutical Manufacturing,501-1000,"Cincinnati, OH, US"
2364,Edgewood College,Higher Education,201-500,"Madison, wi, US"
2365,Directors Guild of America,Entertainment Providers,51-200,"Los Angeles, California, US"
2366,Greenville Technical College,Higher Education,501-1000,"Greenville, SC, US"
2367,Hiram College,Higher Education,11-50,"Hiram, OH, US"
2368,3 Day Blinds,Retail,201-500,"Irvine, CA, US"
2369,Cornerstone Home Lending,Financial Services,501-1000,"Houston, Texas, US"
2370,CoxHealth,Hospitals and Health Care,1000+,"Springfield, MO, US"
2371,Sterling Engineering,Staffing and Recruiting,201-500,"Westchester, Illinois, US"
2372,Synerfac Technical Staffing,Staffing and Recruiting,11-50,"New Castle, DE, US"
2373,Paper Source,Retail,501-1000,"Chicago, Illinois, US"
2374,Paradigm Technology,IT Services and IT Consulting,51-200,"Scottsdale, AZ, US"
2375,San Diego County Credit Union,Banking,201-500,"San Diego, CA, US"
2376,"LPA, Inc.",Architecture and Planning,51-200,"Irvine, CA, US"
2377,Memorial Health,Hospitals and Health Care,501-1000,"Savannah, Georgia, US"
2378,Colonial Williamsburg Foundation,"Museums, Historical Sites, and Zoos",501-1000,"Williamsburg, VA, US"
2379,Citizens Business Bank,Banking,501-1000,"Ontario, CA, US"
2380,Celent,Research Services,11-50,"US, Europe, Asia-Pac, Primary Offices, OO"
2381,Dewey Square Group,Public Relations and Communications Services,11-50,"Boston, MA, US"
2382,ECPI University,Higher Education,501-1000,"Virginia Beach, va, US"
2383,EDG,Oil and Gas,201-500,"Metairie, LA, US"
2384,Helen of Troy,Manufacturing,501-1000,"El Paso, Texas, US"
2385,America First Credit Union,Financial Services,501-1000,"Riverdale, Utah, US"
2386,Bottega Veneta,Retail Luxury Goods and Jewelry,501-1000,"Milan, MI, IT"
2387,Concord Hospital Health System,Hospitals and Health Care,501-1000,"Concord, NH, US"
2388,University of Wisconsin-Stout,Higher Education,501-1000,"Menomonie, wi, US"
2389,Provident Bank,Banking,501-1000,"Jersey City, NJ, US"
2390,Upsher-Smith,Pharmaceutical Manufacturing,201-500,"Maple Grove, MN, US"
2391,Paradies Lagardère,Retail,1000+,"Atlanta, GA, US"
2392,WSFS Bank,Banking,501-1000,"Wilmington, DE, US"
2393,WD-40 Company,Chemical Manufacturing,201-500,"San Diego, California, US"
2394,White Lodging,Hospitality,501-1000,"Merrillville, IN, US"
2395,Symetri USA,Software Development,51-200,"Nashua, New Hampshire, US"
2396,Paylocity,Software Development,501-1000,"Schaumburg, Illinois, US"
2397,Applicantz,Software Development,51-200,"Houston, TX, US"
2398,Q Consulting,Staffing and Recruiting,11-50,"Minneapolis, MN, US"
2399,SSOE Group,IT Services and IT Consulting,501-1000,"Toledo, OH, US"
2400,Leap29,Staffing and Recruiting,11-50,"Wilmslow, Cheshire, GB"
2401,EnergySolutions,Environmental Services,201-500,"Salt Lake City, Utah, US"
2402,Hill Physicians Medical Group,Hospitals and Health Care,201-500,"San Ramon, California, US"
2403,Guckenheimer,Food and Beverage Services,501-1000,"San Antonio, Texas, US"
2404,Blue Cross Blue Shield of Arizona,Insurance,501-1000,"Phoenix, Arizona, US"
2405,Convergenz,Staffing and Recruiting,51-200,"Vienna, Virginia, US"
2406,City of Omaha,Government Administration,501-1000,"Omaha, Nebraska, US"
2407,City of Pittsburgh,Government Administration,501-1000,"Pittsburgh, PA, US"
2408,CommunityAmerica Credit Union,Banking,201-500,"0, 0, US"
2409,BL Companies,Civil Engineering,51-200,"Meriden, CT, US"
2410,Antenna Group,Public Relations and Communications Services,11-50,"New York, NY, US"
2411,WoodmenLife,Insurance,501-1000,"Omaha, NE, US"
2412,Simpson Strong-Tie,Wholesale Building Materials,501-1000,"Pleasanton, CA, US"
2413,SiriusPoint,Insurance,201-500,"Corporate Headquarters: Bermuda, 0, SE"
2414,Pratt Industries,Packaging and Containers Manufacturing,1000+,"Conyers, GA, US"
2415,Rochester Regional Health,Hospitals and Health Care,1000+,"Rochester, New York, US"
2416,Shea Properties,Real Estate,51-200,"Aliso Viejo, CA, US"
2417,SAE International,Non-profit Organizations,51-200,"Warrendale, PA, US"
2418,McKinstry,Construction,501-1000,"Seattle, WA, US"
2419,WeAreAspire,Staffing and Recruiting,1-10,"London, London, GB"
2420,Perkins School for the Blind,Primary and Secondary Education,201-500,"Watertown, Massachusetts, US"
2421,Diversified Communications HQ,Media Production,51-200,"Portland, Maine, US"
2422,Blue Mantis,IT Services and IT Consulting,51-200,"Portsmouth, NH, US"
2423,Homesite Insurance,Insurance,501-1000,"Boston, MA, US"
2424,Golden State Foods,Food and Beverage Manufacturing,501-1000,"Irvine, CA, US"
2425,City of Rochester,Government Administration,501-1000,"Rochester, New York, US"
2426,Dunlop Sports Americas,Retail,201-500,"Huntington Beach, CA, US"
2427,Driehaus Capital Management LLC,Financial Services,11-50,"Chicago, IL, US"
2428,Event 360,Events Services,11-50,"Chicago, IL, US"
2429,Dakota State University,Higher Education,201-500,"Madison, SD, US"
2430,American Medical Response,Hospitals and Health Care,1000+,"Greenwood Village, CO, US"
2431,ACCO Engineered Systems,Construction,501-1000,"Pasadena, CA, US"
2432,American College of Surgeons,Non-profit Organizations,51-200,"Chicago, IL, US"
2433,CF Industries,Chemical Manufacturing,501-1000,"Northbrook, Illinois, US"
2434,Atria Senior Living,Real Estate,1000+,"Louisville, KY, US"
2435,"Brewer, Attorneys & Counselors",Law Practice,11-50,"Dallas, Texas, US"
2436,White Cap,Wholesale Building Materials,501-1000,"Norcross, Georgia, US"
2437,Watlow,"Appliances, Electrical, and Electronics Manufacturing",501-1000,"St. Louis, MO, US"
2438,Varonis,Software Development,501-1000,"New York, NY, US"
2439,Trident Seafoods,Fisheries,501-1000,"Seattle, WA, US"
2440,Public Citizen,Government Administration,11-50,"Washington, DC, US"
2441,Tenable,Computer and Network Security,501-1000,"Columbia, MD, US"
2442,EPITEC,Staffing and Recruiting,501-1000,"Southfield, Michigan, US"
2443,Ochsner Health,Hospitals and Health Care,1000+,"New Orleans, Louisiana, US"
2444,Johnsonville,Food and Beverage Manufacturing,501-1000,"Sheboygan Falls, Wisconsin, US"
2445,Insulet Corporation,Medical Equipment Manufacturing,501-1000,"Acton, Massachusetts, US"
2446,National Aquarium,"Museums, Historical Sites, and Zoos",51-200,"Baltimore, Maryland, US"
2447,Post Consumer Brands,Manufacturing,501-1000,"Lakeville, MN, US"
2448,Grove City College,Higher Education,51-200,"Grove City, PA, US"
2449,"Fredrikson & Byron, P.A.",Law Practice,201-500,"Minneapolis, Minnesota, US"
2450,D&H Distributing,IT Services and IT Consulting,501-1000,"Harrisburg, PA, US"
2451,City of San Mateo,Government Administration,201-500,"0, 0, US"
2452,City of West Hollywood,Government Administration,51-200,"West Hollywood, CA, US"
2453,Duquesne Light Company,Utilities,501-1000,"Pittsburgh, PA, US"
2454,Covalent Logic,Public Relations and Communications Services,1-10,"Baton Rouge, Louisiana, US"
2455,American Nurses Association,Non-profit Organizations,11-50,"Silver Spring, MD, US"
2456,Bronson Healthcare,Hospitals and Health Care,501-1000,"Kalamazoo, MI, US"
2457,Burwood Group,IT Services and IT Consulting,51-200,"Oak Brook, Illinois, US"
2458,Austin Commercial,Construction,501-1000,"Dallas, Texas, US"
2459,Chesapeake Bay Foundation,Non-profit Organizations,11-50,"Annapolis, Maryland, US"
2460,Strategic Information Group,Software Development,11-50,"Rock Hill, South Carolina, US"
2461,University of Mississippi Medical Center,Hospitals and Health Care,501-1000,"Jackson, ms, US"
2462,Tradesmen International,Staffing and Recruiting,1000+,"Cleveland, Ohio, US"
2463,Saint Michael's College,Higher Education,51-200,"Colchester, VT, US"
2464,Rust-Oleum Corporation,Manufacturing,501-1000,"Vernon Hills, IL, US"
2465,S&C Electric Company,"Appliances, Electrical, and Electronics Manufacturing",501-1000,"Chicago, IL, US"
2466,Raymour & Flanigan Furniture and Mattresses,Retail,501-1000,"Liverpool, NY, US"
2467,The Davis Companies,Staffing and Recruiting,11-50,"Marlborough, Massachusetts, US"
2468,PODS,Consumer Services,501-1000,"Clearwater, FL, US"
2469,OTSI - Object Technology Solutions Inc.,IT Services and IT Consulting,501-1000,"Overland Park, KS, US"
2470,MedPro Group,Insurance,201-500,"0, 0, US"
2471,Mitsubishi Heavy Industries,Industrial Machinery Manufacturing,1000+,"Chiyoda-ku, Tokyo, JP"
2472,Linamar Corporation,Motor Vehicle Manufacturing,1000+,"Guelph, ON, CA"
2473,Discount Tire,Motor Vehicle Manufacturing,1000+,"Scottsdale, AZ, US"
2474,Enterprise Community Partners,Civic and Social Organizations,501-1000,"0, MD, US"
2475,Headway Technologies,Computer Hardware Manufacturing,201-500,"Milpitas, CA, US"
2476,Florida State College at Jacksonville,Higher Education,501-1000,"Jacksonville, FL, US"
2477,Interlochen Center for the Arts,Primary and Secondary Education,51-200,"Interlochen, MI, US"
2478,California Health Care Foundation,Non-profit Organizations,11-50,"Oakland, CA, US"
2479,DriveTime,Retail,501-1000,"Tempe, AZ, US"
2480,Edifecs,Software Development,501-1000,"Bellevue, WA, US"
2481,UCB,Pharmaceutical Manufacturing,501-1000,"Brussels, 0, BE"
2482,American Fidelity,Insurance,501-1000,"Oklahoma City, OK, US"
2483,Burns & Wilcox,Insurance,501-1000,"Farmington Hills, MI, US"
2484,Americaneagle.com,Software Development,201-500,"Des Plaines, IL, US"
2485,TravelCenters of America,Retail,1000+,"Westlake, Ohio, US"
2486,YMCA of Greater Charlotte,Non-profit Organizations,501-1000,"Charlotte, North Carolina, US"
2487,Southern Utah University,Higher Education,501-1000,"Cedar City, Utah, US"
2488,Spencer's,Retail,1000+,"Egg Harbor Township, NJ, US"
2489,TM Floyd & Company (TMF),IT Services and IT Consulting,11-50,"Columbia, SC, US"
2490,Versace,Retail Apparel and Fashion,501-1000,"0, 0, IT"
2491,University of Colorado Colorado Springs,Higher Education,501-1000,"Colorado Springs, co, US"
2492,W.B. Mason Company Inc.,Retail Office Equipment,501-1000,"Brockton, MA, US"
2493,Overlake Medical Center & Clinics,Hospitals and Health Care,501-1000,"Bellevue, WA, US"
2494,Red Roof Inn,Hospitality,501-1000,"New Albany, Ohio, US"
2495,Sharp Decisions,IT Services and IT Consulting,51-200,"New York, NY, US"
2496,Menlo Church,Religious Institutions,11-50,"Menlo Park, California, US"
2497,North Memorial Health,Hospitals and Health Care,501-1000,"Robbinsdale, MN, US"
2498,Pandora,Software Development,501-1000,"Oakland, CA, US"
2499,New England Biolabs,Biotechnology Research,201-500,"Ipswich, MA, US"
2500,ITHAKA,Higher Education,51-200,"New York, 0, US"
2501,TYLin | Greeley and Hansen Water Solutions,Civil Engineering,51-200,"Chicago, IL, US"
2502,Horace Mann,Insurance,501-1000,"Springfield, IL, US"
2503,Catholic Community Services,Non-profit Organizations,501-1000,"Seattle, WA, US"
2504,ExaGrid,Computer Hardware Manufacturing,51-200,"Marlborough, MA, US"
2505,A. O. Smith Corporation,Manufacturing,1000+,"Milwaukee, WI, US"
2506,Affinity Solutions,Advertising Services,11-50,"New York, NY, US"
2507,Patients & Purpose,Advertising Services,51-200,"New York, NY, US"
2508,Alliant Insurance Services,Insurance,501-1000,"Irvine, CA, US"
2509,Advantage Tech,Staffing and Recruiting,51-200,"Leawood, Kansas, US"
2510,Gogo Business Aviation,Telecommunications,51-200,"Broomfield, CO, US"
2511,Bunnings,Retail,1000+,"Burnley, Victoria, AU"
2512,American Woodmark,Wholesale Building Materials,1000+,"Winchester, Virginia, US"
2513,Aspire Systems,IT Services and IT Consulting,501-1000,"Chennai, Tamil Nadu, IN"
2514,Apexon,IT Services and IT Consulting,501-1000,"Santa Clara, California, US"
2515,Crescent Solutions,Staffing and Recruiting,11-50,"Irvine, CA, US"
2516,Scalian,Business Consulting and Services,501-1000,"Paris, 0, FR"
2517,"El Pollo Loco, Inc.",Restaurants,501-1000,"Costa Mesa, CA, US"
2518,Early Warning®,Financial Services,501-1000,"Scottsdale, Arizona, US"
2519,Holiday Stationstores,Retail,1000+,"Bloomington, MN, US"
2520,FLEETCOR,Financial Services,501-1000,"Atlanta, Georgia, US"
2521,Fractal,Business Consulting and Services,501-1000,"New York, 0, US"
2522,Le Pain Quotidien,Restaurants,201-500,"Brussels, Brussels, BE"
2523,Lakeshore Talent,Staffing and Recruiting,11-50,"Denver, CO, US"
2524,"KCI Technologies, Inc.",IT Services and IT Consulting,501-1000,"Sparks, Maryland, US"
2525,General Dynamics NASSCO,Shipbuilding,501-1000,"San Diego, California, US"
2526,Mark Anthony Group,Beverage Manufacturing,201-500,"Toronto, Ontario, CA"
2527,Premier Talent Partners,Staffing and Recruiting,1-10,"Lafayette, CA, US"
2528,Nutech Information Systems,IT Services and IT Consulting,11-50,"Stamford, CT, US"
2529,QPS Employment Group,Staffing and Recruiting,51-200,"Brookfield, Wisconsin, US"
2530,Remington Hospitality,Hospitality,501-1000,"Dallas, TX, US"
2531,State of South Dakota,Government Administration,1000+,"Pierre, SD, US"
2532,YMCA of Metropolitan Chicago,Non-profit Organizations,501-1000,"Chicago, IL, US"
2533,US Tech Solutions,Staffing and Recruiting,501-1000,"New Jersey, NJ, US"
2534,Trex Company,Wholesale Building Materials,501-1000,"Winchester, Virginia, US"
2535,"kdc/one, Thibiant",Manufacturing,501-1000,"Chatsworth, CALIFORNIA, US"
2536,"Sonos, Inc.",Computers and Electronics Manufacturing,501-1000,"Santa Barbara, CA, US"
2537,Steve Madden,Retail,501-1000,"Long Island City, NY, US"
2538,Systems Integration Solutions,Staffing and Recruiting,51-200,"San Ramon, California, US"
2539,TYLin,Civil Engineering,501-1000,"San Francisco, California, US"
2540,HIRECLOUT,IT Services and IT Consulting,11-50,"Los Angeles, California, US"
2541,San Francisco Department of Public Health,Hospitals and Health Care,501-1000,"San Francisco, CA, US"
2542,SelectQuote Insurance Services,Insurance,501-1000,"Overland Park, Kansas, US"
2543,Security Service Federal Credit Union,Financial Services,501-1000,"San Antonio, TX, US"
2544,neteffects,Staffing and Recruiting,51-200,"Chesterfield, MO, US"
2545,Palm Beach Atlantic University,Higher Education,201-500,"West Palm Beach, Florida, US"
2546,imre,Advertising Services,51-200,"Towson, Maryland, US"
2547,M Booth,Public Relations and Communications Services,51-200,"New York, NY, US"
2548,National Bank of Arizona,Banking,501-1000,"Phoenix, AZ, US"
2549,Menasha Corporation,Packaging and Containers Manufacturing,501-1000,"Neenah, WI, US"
2550,Methodist Health System,Hospitals and Health Care,1000+,"Dallas, TX, US"
2551,Garlock Family of Companies,Industrial Machinery Manufacturing,501-1000,"Palmyra, NY, US"
2552,Gordon and Betty Moore Foundation,Non-profit Organizations,11-50,"Palo Alto, CA, US"
2553,L.A. Care Health Plan,Hospitals and Health Care,501-1000,"Los Angeles, CA, US"
2554,Fendi,Retail Luxury Goods and Jewelry,501-1000,"Rome, 0, IT"
2555,ESL Federal Credit Union,Financial Services,201-500,"Rochester, NY, US"
2556,Architect of the Capitol,Government Administration,501-1000,"Washington, DC, US"
2557,"Chart Industries, Inc.",Industrial Machinery Manufacturing,1000+,"Ball Ground, Georgia, US"
2558,Century Group,Staffing and Recruiting,51-200,"El Segundo, CA, US"
2559,A2C,IT Services and IT Consulting,11-50,"Philadelphia, PA, US"
2560,"AWC, Inc.",Automation Machinery Manufacturing,201-500,"Baton Rouge, Louisiana, US"
2561,160over90,Advertising Services,201-500,"New York, New York, US"
2562,"Bob Evans Farms, Inc.",Food and Beverage Manufacturing,501-1000,"New Albany, Ohio, US"
2563,"BMW Manufacturing Co., LLC",Motor Vehicle Manufacturing,1000+,"Greer, South Carolina, US"
2564,UNFI,Food and Beverage Services,1000+,"Providence, RI, US"
2565,Veracode,Computer and Network Security,201-500,"Burlington, Massachusetts, US"
2566,Zywave,Software Development,201-500,"Milwaukee, WI, US"
2567,Southern Regional Medical Center,Hospitals and Health Care,501-1000,"Riverdale, Georgia, US"
2568,Washington Nationals,Spectator Sports,201-500,"Washington, DC, US"
2569,Weaver,Accounting,501-1000,"Houston, TX, US"
2570,RoseRyan,IT Services and IT Consulting,11-50,"Campbell, CA, US"
2571,SEH,Civil Engineering,201-500,"St. Paul, Minnesota, US"
2572,Riverside Health System,Hospitals and Health Care,501-1000,"Newport News, Virginia, US"
2573,Northern Tool + Equipment,Retail,501-1000,"Burnsville, Minnesota, US"
2574,Nesco Resource,Staffing and Recruiting,201-500,"Mayfield Heights, Ohio, US"
2575,Salt Lake City Corporation,Government Administration,501-1000,"Salt Lake City, Utah, US"
2576,Santee Cooper,Utilities,501-1000,"Moncks Corner, SC, US"
2577,Saputo Inc.,Food and Beverage Manufacturing,1000+,"Montreal, Quebec, CA"
2578,Sanford Health,Hospitals and Health Care,1000+,"Sioux Falls, SD, US"
2579,"Sanden International, USA, Inc.",Motor Vehicle Manufacturing,201-500,"Wylie, Texas, US"
2580,NRUCFC (National Rural Utilities Cooperative Finance Corporation),Financial Services,51-200,"Dulles, VA, US"
2581,Mekanism,Advertising Services,11-50,"San Francisco, California, US"
2582,PGAL,Architecture and Planning,51-200,"Houston, Tx, US"
2583,NAES Corporation,Utilities,501-1000,"Issaquah, WA, US"
2584,Intelerad Medical Systems,Government Administration,201-500,"Montreal, Quebec, CA"
2585,Mission Health,Hospitals and Health Care,1000+,"North Carolina, 28801, US"
2586,Moore & Van Allen PLLC,Law Practice,201-500,"Charlotte, NC, US"
2587,ICU Medical,Medical Equipment Manufacturing,501-1000,"San Clemente, CA, US"
2588,City of Memphis,Government Administration,501-1000,"Memphis, TN, US"
2589,Ellsworth Adhesives,Chemical Manufacturing,501-1000,"Germantown, WI, US"
2590,Bilfinger,Industrial Machinery Manufacturing,1000+,"Mannheim, Baden-Würtemberg, DE"
2591,Barnes & Noble College,Retail,1000+,"Basking Ridge, NJ, US"
2592,Convergint,Security and Investigations,501-1000,"Schaumburg, IL, US"
2593,Core-Mark International,Wholesale,501-1000,"Westlake, Texas, US"
2594,Covenant Health,Hospitals and Health Care,501-1000,"Lubbock, Texas, US"
2595,Czarnowski Collective,Events Services,201-500,"Chicago, Illinois, US"
2596,Castle Metals,Mining,201-500,"Oak Brook, IL, US"
2597,"Alutiiq, LLC",Defense and Space Manufacturing,501-1000,"Anchorage, AK, US"
2598,Achievement First,Education Administration Programs,201-500,"Brooklyn, New York, US"
2599,Ascendum Solutions,IT Services and IT Consulting,501-1000,"Cincinnati, Ohio, US"
2600,Buck Institute for Research on Aging,Research Services,11-50,"Novato, CA, US"
2601,Baltimore Symphony Orchestra,Performing Arts,11-50,"Baltimore, Maryland, US"
2602,Your Castle Real Estate,Real Estate,201-500,"Denver, Colorado, US"
2603,WellSpan Health,Hospitals and Health Care,1000+,"York, PA, US"
2604,TUMI,Retail,501-1000,"Edison, New Jersey, US"
2605,"Restaurant Supply Chain Solutions, LLC - A Yum! Brands Co-op",Restaurants,51-200,"Louisville, KY, US"
2606,The Select Group,IT Services and IT Consulting,51-200,"Raleigh, North Carolina, US"
2607,Talan,IT Services and IT Consulting,501-1000,"Paris, Île-de-France, FR"
2608,The Football Association,Spectator Sports,201-500,"London, 0, GB"
2609,Silgan Containers,Packaging and Containers Manufacturing,501-1000,"Woodland Hills, California, US"
2610,Sport Clips Haircuts,Consumer Services,201-500,"Georgetown, TX, US"
2611,Oxford Properties Group,Real Estate,501-1000,"Toronto, Ontario, CA"
2612,KIK Consumer Products,Manufacturing,501-1000,"Lawrenceville, GA, US"
2613,Kaufman Rossin,Accounting,201-500,"Miami, Florida, US"
2614,LifeBridge Health,Hospitals and Health Care,1000+,"Baltimore, MD, US"
2615,Lock Search Group,Staffing and Recruiting,1-10,"Toronto, Ontario, CA"
2616,EXL Health,Hospitals and Health Care,1000+,"New York, NY, US"
2617,HellermannTyton North America,Plastics Manufacturing,201-500,"Milwaukee, WI, US"
