user_skill_id,user_id,skill_id,proficiency_level,acquired_date
780,217,28,Advanced,2015-01-01
781,217,24,Advanced,2015-01-01
782,217,17,Advanced,2015-01-01
783,218,14,Advanced,2017-01-01
784,218,15,Advanced,2017-01-01
785,218,12,Advanced,2017-01-01
786,218,23,Advanced,2017-01-01
787,219,34,Expert,2001-01-01
788,219,28,Expert,2001-01-01
789,219,24,Expert,2001-01-01
790,219,17,Expert,2001-01-01
791,220,34,Expert,2008-01-01
792,220,28,Expert,2008-01-01
793,220,24,Expert,2008-01-01
794,220,17,Expert,2008-01-01
795,221,15,Expert,2008-01-01
796,221,23,Expert,2008-01-01
797,221,14,Expert,2008-01-01
798,222,14,Advanced,2017-01-01
799,222,15,Advanced,2017-01-01
800,222,12,Advanced,2017-01-01
801,222,23,Advanced,2017-01-01
802,223,16,Advanced,2014-01-01
803,223,17,Advanced,2014-01-01
804,223,26,Advanced,2014-01-01
805,224,34,Expert,2007-01-01
806,224,28,Expert,2007-01-01
807,224,24,Expert,2007-01-01
808,224,17,Expert,2007-01-01
809,225,33,Intermediate,2018-01-01
810,225,35,Intermediate,2018-01-01
811,225,8,Intermediate,2018-01-01
812,225,27,Intermediate,2018-01-01
813,226,14,Advanced,2017-01-01
814,226,15,Advanced,2017-01-01
815,226,12,Advanced,2017-01-01
816,226,23,Advanced,2017-01-01
817,227,34,Expert,2011-01-01
818,227,17,Expert,2011-01-01
819,227,24,Expert,2011-01-01
820,228,34,Advanced,2013-01-01
821,228,28,Advanced,2013-01-01
822,228,24,Advanced,2013-01-01
823,228,17,Advanced,2013-01-01
824,229,34,Advanced,2014-01-01
825,229,28,Advanced,2014-01-01
826,229,24,Advanced,2014-01-01
827,229,17,Advanced,2014-01-01
828,230,14,Intermediate,2020-01-01
829,230,15,Intermediate,2020-01-01
830,230,12,Intermediate,2020-01-01
831,230,23,Intermediate,2020-01-01
832,231,15,Intermediate,2018-01-01
833,231,23,Intermediate,2018-01-01
834,231,14,Intermediate,2018-01-01
835,232,35,Expert,2002-01-01
836,232,18,Expert,2002-01-01
837,232,8,Expert,2002-01-01
838,232,32,Expert,2002-01-01
839,233,32,Advanced,2017-01-01
840,233,26,Advanced,2017-01-01
841,233,7,Advanced,2017-01-01
842,234,35,Expert,1992-01-01
843,234,18,Expert,1992-01-01
844,234,8,Expert,1992-01-01
845,234,32,Expert,1992-01-01
846,235,15,Advanced,2016-01-01
847,235,23,Advanced,2016-01-01
848,235,14,Advanced,2016-01-01
849,236,35,Expert,2002-01-01
850,236,18,Expert,2002-01-01
851,236,8,Expert,2002-01-01
852,236,32,Expert,2002-01-01
853,237,15,Expert,2011-01-01
854,237,23,Expert,2011-01-01
855,237,14,Expert,2011-01-01
856,238,35,Expert,1991-01-01
857,238,18,Expert,1991-01-01
858,238,8,Expert,1991-01-01
859,238,32,Expert,1991-01-01
860,239,34,Intermediate,2018-01-01
861,239,17,Intermediate,2018-01-01
862,239,24,Intermediate,2018-01-01
863,240,15,Intermediate,2020-01-01
864,240,23,Intermediate,2020-01-01
865,240,14,Intermediate,2020-01-01
866,241,15,Advanced,2017-01-01
867,241,23,Advanced,2017-01-01
868,241,14,Advanced,2017-01-01
869,242,34,Intermediate,2020-01-01
870,242,28,Intermediate,2020-01-01
871,242,24,Intermediate,2020-01-01
872,242,17,Intermediate,2020-01-01
873,243,14,Expert,2007-01-01
874,243,15,Expert,2007-01-01
875,243,12,Expert,2007-01-01
876,243,23,Expert,2007-01-01
877,244,14,Advanced,2015-01-01
878,244,15,Advanced,2015-01-01
879,244,12,Advanced,2015-01-01
880,244,23,Advanced,2015-01-01
881,245,35,Expert,1999-01-01
882,245,18,Expert,1999-01-01
883,245,8,Expert,1999-01-01
884,245,32,Expert,1999-01-01
885,246,16,Advanced,2015-01-01
886,246,17,Advanced,2015-01-01
887,246,26,Advanced,2015-01-01
888,247,14,Beginner,2022-01-01
889,247,15,Beginner,2022-01-01
890,247,12,Beginner,2022-01-01
891,247,23,Beginner,2022-01-01
892,248,33,Expert,2011-01-01
893,248,35,Expert,2011-01-01
894,248,8,Expert,2011-01-01
895,248,27,Expert,2011-01-01
896,249,14,Expert,2007-01-01
897,249,15,Expert,2007-01-01
898,249,12,Expert,2007-01-01
899,249,23,Expert,2007-01-01
900,250,33,Advanced,2015-01-01
901,250,35,Advanced,2015-01-01
902,250,8,Advanced,2015-01-01
903,250,27,Advanced,2015-01-01
904,251,33,Expert,2007-01-01
905,251,35,Expert,2007-01-01
906,251,8,Expert,2007-01-01
907,251,27,Expert,2007-01-01
908,252,13,Expert,2004-01-01
909,252,17,Expert,2004-01-01
910,252,34,Expert,2004-01-01
911,253,14,Intermediate,2018-01-01
912,253,15,Intermediate,2018-01-01
913,253,12,Intermediate,2018-01-01
914,253,23,Intermediate,2018-01-01
915,254,14,Advanced,2014-01-01
916,254,15,Advanced,2014-01-01
917,254,12,Advanced,2014-01-01
918,254,23,Advanced,2014-01-01
919,255,34,Advanced,2014-01-01
920,255,28,Advanced,2014-01-01
921,255,24,Advanced,2014-01-01
922,255,17,Advanced,2014-01-01
923,256,33,Intermediate,2019-01-01
924,256,35,Intermediate,2019-01-01
925,256,8,Intermediate,2019-01-01
926,256,27,Intermediate,2019-01-01
927,257,15,Advanced,2014-01-01
928,257,23,Advanced,2014-01-01
929,257,14,Advanced,2014-01-01
930,258,16,Expert,2002-01-01
931,258,17,Expert,2002-01-01
932,258,26,Expert,2002-01-01
933,259,14,Beginner,2023-01-01
934,259,15,Beginner,2023-01-01
935,259,12,Beginner,2023-01-01
936,259,23,Beginner,2023-01-01
937,260,15,Intermediate,2018-01-01
938,260,23,Intermediate,2018-01-01
939,260,14,Intermediate,2018-01-01
940,261,15,Intermediate,2019-01-01
941,261,23,Intermediate,2019-01-01
942,261,14,Intermediate,2019-01-01
943,262,34,Expert,2011-01-01
944,262,28,Expert,2011-01-01
945,262,24,Expert,2011-01-01
946,262,17,Expert,2011-01-01
947,263,15,Advanced,2015-01-01
948,263,23,Advanced,2015-01-01
949,263,14,Advanced,2015-01-01
950,264,35,Expert,1996-01-01
951,264,18,Expert,1996-01-01
952,264,8,Expert,1996-01-01
953,264,32,Expert,1996-01-01
954,265,15,Intermediate,2019-01-01
955,265,23,Intermediate,2019-01-01
956,265,14,Intermediate,2019-01-01
957,266,34,Advanced,2014-01-01
958,266,28,Advanced,2014-01-01
959,266,24,Advanced,2014-01-01
960,266,17,Advanced,2014-01-01
961,267,13,Advanced,2014-01-01
962,267,17,Advanced,2014-01-01
963,267,34,Advanced,2014-01-01
964,268,13,Intermediate,2018-01-01
965,268,17,Intermediate,2018-01-01
966,268,34,Intermediate,2018-01-01
967,269,13,Expert,2003-01-01
968,269,17,Expert,2003-01-01
969,269,34,Expert,2003-01-01
970,270,15,Expert,2008-01-01
971,270,23,Expert,2008-01-01
972,270,14,Expert,2008-01-01
973,271,35,Expert,1987-01-01
974,271,18,Expert,1987-01-01
975,271,8,Expert,1987-01-01
976,271,32,Expert,1987-01-01
977,272,35,Advanced,2014-01-01
978,272,18,Advanced,2014-01-01
979,272,8,Advanced,2014-01-01
980,272,32,Advanced,2014-01-01
981,273,14,Intermediate,2019-01-01
982,273,15,Intermediate,2019-01-01
983,273,12,Intermediate,2019-01-01
984,273,23,Intermediate,2019-01-01
985,274,34,Advanced,2017-01-01
986,274,28,Advanced,2017-01-01
987,274,24,Advanced,2017-01-01
988,274,17,Advanced,2017-01-01
989,275,14,Intermediate,2021-01-01
990,275,15,Intermediate,2021-01-01
991,275,12,Intermediate,2021-01-01
992,275,23,Intermediate,2021-01-01
993,276,16,Expert,2009-01-01
994,276,17,Expert,2009-01-01
995,276,26,Expert,2009-01-01
996,277,35,Advanced,2014-01-01
997,277,18,Advanced,2014-01-01
998,277,8,Advanced,2014-01-01
999,277,32,Advanced,2014-01-01
1000,278,34,Advanced,2016-01-01
1001,278,28,Advanced,2016-01-01
1002,278,24,Advanced,2016-01-01
1003,278,17,Advanced,2016-01-01
1004,279,33,Intermediate,2018-01-01
1005,279,35,Intermediate,2018-01-01
1006,279,8,Intermediate,2018-01-01
1007,279,27,Intermediate,2018-01-01
1008,280,16,Expert,1996-01-01
1009,280,17,Expert,1996-01-01
1010,280,26,Expert,1996-01-01
1011,281,16,Expert,2003-01-01
1012,281,17,Expert,2003-01-01
1013,281,26,Expert,2003-01-01
1014,282,34,Expert,2004-01-01
1015,282,28,Expert,2004-01-01
1016,282,24,Expert,2004-01-01
1017,282,17,Expert,2004-01-01
1018,283,34,Advanced,2014-01-01
1019,283,28,Advanced,2014-01-01
1020,283,24,Advanced,2014-01-01
1021,283,17,Advanced,2014-01-01
1022,284,15,Advanced,2012-01-01
1023,284,23,Advanced,2012-01-01
1024,284,14,Advanced,2012-01-01
1025,285,13,Intermediate,2019-01-01
1026,285,17,Intermediate,2019-01-01
1027,285,34,Intermediate,2019-01-01
1028,286,14,Expert,2007-01-01
1029,286,15,Expert,2007-01-01
1030,286,12,Expert,2007-01-01
1031,286,23,Expert,2007-01-01
1032,287,15,Expert,2005-01-01
1033,287,23,Expert,2005-01-01
1034,287,14,Expert,2005-01-01
1035,288,13,Advanced,2014-01-01
1036,288,17,Advanced,2014-01-01
1037,288,34,Advanced,2014-01-01
1038,289,15,Intermediate,2019-01-01
1039,289,23,Intermediate,2019-01-01
1040,289,14,Intermediate,2019-01-01
1041,290,14,Intermediate,2019-01-01
1042,290,15,Intermediate,2019-01-01
1043,290,12,Intermediate,2019-01-01
1044,290,23,Intermediate,2019-01-01
1045,291,16,Expert,2002-01-01
1046,291,17,Expert,2002-01-01
1047,291,26,Expert,2002-01-01
1048,292,14,Advanced,2014-01-01
1049,292,15,Advanced,2014-01-01
1050,292,12,Advanced,2014-01-01
1051,292,23,Advanced,2014-01-01
1052,293,34,Beginner,2022-01-01
1053,293,17,Beginner,2022-01-01
1054,293,24,Beginner,2022-01-01
1055,294,34,Advanced,2016-01-01
1056,294,28,Advanced,2016-01-01
1057,294,24,Advanced,2016-01-01
1058,294,17,Advanced,2016-01-01
1059,295,14,Intermediate,2020-01-01
1060,295,15,Intermediate,2020-01-01
1061,295,12,Intermediate,2020-01-01
1062,295,23,Intermediate,2020-01-01
1063,296,34,Expert,2001-01-01
1064,296,28,Expert,2001-01-01
1065,296,24,Expert,2001-01-01
1066,296,17,Expert,2001-01-01
1067,297,15,Beginner,2024-01-01
1068,297,23,Beginner,2024-01-01
1069,297,14,Beginner,2024-01-01
1070,298,34,Advanced,2012-01-01
1071,298,28,Advanced,2012-01-01
1072,298,24,Advanced,2012-01-01
1073,298,17,Advanced,2012-01-01
1074,299,15,Intermediate,2020-01-01
1075,299,23,Intermediate,2020-01-01
1076,299,14,Intermediate,2020-01-01
1077,300,33,Expert,2011-01-01
1078,300,35,Expert,2011-01-01
1079,300,8,Expert,2011-01-01
1080,300,27,Expert,2011-01-01
1081,301,35,Expert,2002-01-01
1082,301,18,Expert,2002-01-01
1083,301,8,Expert,2002-01-01
1084,301,32,Expert,2002-01-01
1085,302,34,Beginner,2024-01-01
1086,302,17,Beginner,2024-01-01
1087,302,24,Beginner,2024-01-01
1088,303,13,Advanced,2015-01-01
1089,303,17,Advanced,2015-01-01
1090,303,34,Advanced,2015-01-01
1091,304,34,Advanced,2014-01-01
1092,304,28,Advanced,2014-01-01
1093,304,24,Advanced,2014-01-01
1094,304,17,Advanced,2014-01-01
1095,305,13,Expert,2005-01-01
1096,305,17,Expert,2005-01-01
1097,305,34,Expert,2005-01-01
1098,306,15,Advanced,2013-01-01
1099,306,23,Advanced,2013-01-01
1100,306,14,Advanced,2013-01-01
1101,307,34,Expert,2011-01-01
1102,307,28,Expert,2011-01-01
1103,307,24,Expert,2011-01-01
1104,307,17,Expert,2011-01-01
1105,308,16,Expert,2005-01-01
1106,308,17,Expert,2005-01-01
1107,308,26,Expert,2005-01-01
1108,309,13,Advanced,2012-01-01
1109,309,17,Advanced,2012-01-01
1110,309,34,Advanced,2012-01-01
1111,310,14,Intermediate,2018-01-01
1112,310,15,Intermediate,2018-01-01
1113,310,12,Intermediate,2018-01-01
1114,310,23,Intermediate,2018-01-01
1115,311,32,Advanced,2015-01-01
1116,311,26,Advanced,2015-01-01
1117,311,7,Advanced,2015-01-01
1118,312,15,Expert,2000-01-01
1119,312,23,Expert,2000-01-01
1120,312,14,Expert,2000-01-01
1121,313,14,Intermediate,2021-01-01
1122,313,15,Intermediate,2021-01-01
1123,313,12,Intermediate,2021-01-01
1124,313,23,Intermediate,2021-01-01
1125,314,35,Advanced,2012-01-01
1126,314,18,Advanced,2012-01-01
1127,314,8,Advanced,2012-01-01
1128,314,32,Advanced,2012-01-01
1129,315,35,Expert,2003-01-01
1130,315,18,Expert,2003-01-01
1131,315,8,Expert,2003-01-01
1132,315,32,Expert,2003-01-01
1133,316,15,Advanced,2015-01-01
1134,316,23,Advanced,2015-01-01
1135,316,14,Advanced,2015-01-01
1136,317,13,Expert,1999-01-01
1137,317,17,Expert,1999-01-01
1138,317,34,Expert,1999-01-01
1139,318,14,Advanced,2013-01-01
1140,318,15,Advanced,2013-01-01
1141,318,12,Advanced,2013-01-01
1142,318,23,Advanced,2013-01-01
1143,319,14,Intermediate,2020-01-01
1144,319,15,Intermediate,2020-01-01
1145,319,12,Intermediate,2020-01-01
1146,319,23,Intermediate,2020-01-01
1147,320,34,Expert,2011-01-01
1148,320,28,Expert,2011-01-01
1149,320,24,Expert,2011-01-01
1150,320,17,Expert,2011-01-01
1151,321,34,Intermediate,2019-01-01
1152,321,28,Intermediate,2019-01-01
1153,321,24,Intermediate,2019-01-01
1154,321,17,Intermediate,2019-01-01
1155,322,34,Expert,2011-01-01
1156,322,28,Expert,2011-01-01
1157,322,24,Expert,2011-01-01
1158,322,17,Expert,2011-01-01
1159,323,14,Advanced,2014-01-01
1160,323,15,Advanced,2014-01-01
1161,323,12,Advanced,2014-01-01
1162,323,23,Advanced,2014-01-01
1163,324,14,Intermediate,2019-01-01
1164,324,15,Intermediate,2019-01-01
1165,324,12,Intermediate,2019-01-01
1166,324,23,Intermediate,2019-01-01
1167,325,14,Advanced,2013-01-01
1168,325,15,Advanced,2013-01-01
1169,325,12,Advanced,2013-01-01
1170,325,23,Advanced,2013-01-01
1171,326,33,Advanced,2014-01-01
1172,326,35,Advanced,2014-01-01
1173,326,8,Advanced,2014-01-01
1174,326,27,Advanced,2014-01-01
1175,327,35,Expert,2003-01-01
1176,327,18,Expert,2003-01-01
1177,327,8,Expert,2003-01-01
1178,327,32,Expert,2003-01-01
1179,328,34,Advanced,2012-01-01
1180,328,28,Advanced,2012-01-01
1181,328,24,Advanced,2012-01-01
1182,328,17,Advanced,2012-01-01
1183,329,34,Advanced,2015-01-01
1184,329,28,Advanced,2015-01-01
1185,329,24,Advanced,2015-01-01
1186,329,17,Advanced,2015-01-01
1187,330,16,Expert,2003-01-01
1188,330,17,Expert,2003-01-01
1189,330,26,Expert,2003-01-01
1190,331,15,Advanced,2015-01-01
1191,331,23,Advanced,2015-01-01
1192,331,14,Advanced,2015-01-01
1193,332,34,Intermediate,2018-01-01
1194,332,28,Intermediate,2018-01-01
1195,332,24,Intermediate,2018-01-01
1196,332,17,Intermediate,2018-01-01
1197,333,14,Expert,2004-01-01
1198,333,15,Expert,2004-01-01
1199,333,12,Expert,2004-01-01
1200,333,23,Expert,2004-01-01
1201,334,13,Advanced,2014-01-01
1202,334,17,Advanced,2014-01-01
1203,334,34,Advanced,2014-01-01
1204,335,14,Advanced,2012-01-01
1205,335,15,Advanced,2012-01-01
1206,335,12,Advanced,2012-01-01
1207,335,23,Advanced,2012-01-01
1208,336,34,Intermediate,2018-01-01
1209,336,28,Intermediate,2018-01-01
1210,336,24,Intermediate,2018-01-01
1211,336,17,Intermediate,2018-01-01
1212,337,15,Advanced,2017-01-01
1213,337,23,Advanced,2017-01-01
1214,337,14,Advanced,2017-01-01
1215,338,15,Intermediate,2020-01-01
1216,338,23,Intermediate,2020-01-01
1217,338,14,Intermediate,2020-01-01
1218,339,34,Advanced,2014-01-01
1219,339,28,Advanced,2014-01-01
1220,339,24,Advanced,2014-01-01
1221,339,17,Advanced,2014-01-01
1222,340,34,Advanced,2016-01-01
1223,340,28,Advanced,2016-01-01
1224,340,24,Advanced,2016-01-01
1225,340,17,Advanced,2016-01-01
1226,341,33,Advanced,2016-01-01
1227,341,35,Advanced,2016-01-01
1228,341,8,Advanced,2016-01-01
1229,341,27,Advanced,2016-01-01
1230,342,16,Advanced,2012-01-01
1231,342,17,Advanced,2012-01-01
1232,342,26,Advanced,2012-01-01
1233,343,33,Advanced,2013-01-01
1234,343,35,Advanced,2013-01-01
1235,343,8,Advanced,2013-01-01
1236,343,27,Advanced,2013-01-01
1237,344,34,Advanced,2017-01-01
1238,344,28,Advanced,2017-01-01
1239,344,24,Advanced,2017-01-01
1240,344,17,Advanced,2017-01-01
1241,345,33,Expert,2007-01-01
1242,345,35,Expert,2007-01-01
1243,345,8,Expert,2007-01-01
1244,345,27,Expert,2007-01-01
1245,346,14,Intermediate,2020-01-01
1246,346,15,Intermediate,2020-01-01
1247,346,12,Intermediate,2020-01-01
1248,346,23,Intermediate,2020-01-01
1249,347,33,Advanced,2016-01-01
1250,347,35,Advanced,2016-01-01
1251,347,8,Advanced,2016-01-01
1252,347,27,Advanced,2016-01-01
1253,348,34,Intermediate,2019-01-01
1254,348,17,Intermediate,2019-01-01
1255,348,24,Intermediate,2019-01-01
1256,349,16,Expert,2008-01-01
1257,349,17,Expert,2008-01-01
1258,349,26,Expert,2008-01-01
1259,350,34,Intermediate,2020-01-01
1260,350,28,Intermediate,2020-01-01
1261,350,24,Intermediate,2020-01-01
1262,350,17,Intermediate,2020-01-01
1263,351,32,Intermediate,2020-01-01
1264,351,26,Intermediate,2020-01-01
1265,351,7,Intermediate,2020-01-01
1266,352,15,Advanced,2016-01-01
1267,352,23,Advanced,2016-01-01
1268,352,14,Advanced,2016-01-01
1269,353,35,Expert,2009-01-01
1270,353,18,Expert,2009-01-01
1271,353,8,Expert,2009-01-01
1272,353,32,Expert,2009-01-01
1273,354,14,Expert,2011-01-01
1274,354,15,Expert,2011-01-01
1275,354,12,Expert,2011-01-01
1276,354,23,Expert,2011-01-01
1277,355,34,Intermediate,2020-01-01
1278,355,28,Intermediate,2020-01-01
1279,355,24,Intermediate,2020-01-01
1280,355,17,Intermediate,2020-01-01
1281,356,34,Advanced,2016-01-01
1282,356,28,Advanced,2016-01-01
1283,356,24,Advanced,2016-01-01
1284,356,17,Advanced,2016-01-01
1285,357,13,Expert,2010-01-01
1286,357,17,Expert,2010-01-01
1287,357,34,Expert,2010-01-01
1288,358,34,Intermediate,2021-01-01
1289,358,17,Intermediate,2021-01-01
1290,358,24,Intermediate,2021-01-01
1291,359,34,Advanced,2017-01-01
1292,359,28,Advanced,2017-01-01
1293,359,24,Advanced,2017-01-01
1294,359,17,Advanced,2017-01-01
1295,360,34,Expert,2008-01-01
1296,360,28,Expert,2008-01-01
1297,360,24,Expert,2008-01-01
1298,360,17,Expert,2008-01-01
1299,361,13,Expert,2009-01-01
1300,361,17,Expert,2009-01-01
1301,361,34,Expert,2009-01-01
1302,362,15,Advanced,2014-01-01
1303,362,23,Advanced,2014-01-01
1304,362,14,Advanced,2014-01-01
1305,363,34,Intermediate,2021-01-01
1306,363,17,Intermediate,2021-01-01
1307,363,24,Intermediate,2021-01-01
1308,364,34,Beginner,2023-01-01
1309,364,17,Beginner,2023-01-01
1310,364,24,Beginner,2023-01-01
1311,365,15,Expert,2007-01-01
1312,365,23,Expert,2007-01-01
1313,365,14,Expert,2007-01-01
1314,366,33,Advanced,2017-01-01
1315,366,35,Advanced,2017-01-01
1316,366,8,Advanced,2017-01-01
1317,366,27,Advanced,2017-01-01
1318,367,34,Advanced,2016-01-01
1319,367,28,Advanced,2016-01-01
1320,367,24,Advanced,2016-01-01
1321,367,17,Advanced,2016-01-01
1322,368,13,Expert,2004-01-01
1323,368,17,Expert,2004-01-01
1324,368,34,Expert,2004-01-01
1325,369,34,Advanced,2016-01-01
1326,369,28,Advanced,2016-01-01
1327,369,24,Advanced,2016-01-01
1328,369,17,Advanced,2016-01-01
1329,370,14,Intermediate,2021-01-01
1330,370,15,Intermediate,2021-01-01
1331,370,12,Intermediate,2021-01-01
1332,370,23,Intermediate,2021-01-01
1333,371,34,Beginner,2023-01-01
1334,371,17,Beginner,2023-01-01
1335,371,24,Beginner,2023-01-01
1336,372,14,Intermediate,2018-01-01
1337,372,15,Intermediate,2018-01-01
1338,372,12,Intermediate,2018-01-01
1339,372,23,Intermediate,2018-01-01
1340,373,13,Advanced,2014-01-01
1341,373,17,Advanced,2014-01-01
1342,373,34,Advanced,2014-01-01
1343,374,15,Intermediate,2019-01-01
1344,374,23,Intermediate,2019-01-01
1345,374,14,Intermediate,2019-01-01
1346,375,34,Advanced,2017-01-01
1347,375,28,Advanced,2017-01-01
1348,375,24,Advanced,2017-01-01
1349,375,17,Advanced,2017-01-01
1350,376,13,Expert,1998-01-01
1351,376,17,Expert,1998-01-01
1352,376,34,Expert,1998-01-01
1353,377,34,Expert,2006-01-01
1354,377,28,Expert,2006-01-01
1355,377,24,Expert,2006-01-01
1356,377,17,Expert,2006-01-01
1357,378,14,Intermediate,2018-01-01
1358,378,15,Intermediate,2018-01-01
1359,378,12,Intermediate,2018-01-01
1360,378,23,Intermediate,2018-01-01
1361,379,34,Advanced,2015-01-01
1362,379,28,Advanced,2015-01-01
1363,379,24,Advanced,2015-01-01
1364,379,17,Advanced,2015-01-01
1365,380,35,Expert,1994-01-01
1366,380,18,Expert,1994-01-01
1367,380,8,Expert,1994-01-01
1368,380,32,Expert,1994-01-01
1369,381,34,Intermediate,2019-01-01
1370,381,28,Intermediate,2019-01-01
1371,381,24,Intermediate,2019-01-01
1372,381,17,Intermediate,2019-01-01
1373,382,34,Beginner,2023-01-01
1374,382,17,Beginner,2023-01-01
1375,382,24,Beginner,2023-01-01
1376,383,14,Advanced,2017-01-01
1377,383,15,Advanced,2017-01-01
1378,383,12,Advanced,2017-01-01
1379,383,23,Advanced,2017-01-01
1380,384,14,Beginner,2022-01-01
1381,384,15,Beginner,2022-01-01
1382,384,12,Beginner,2022-01-01
1383,384,23,Beginner,2022-01-01
1384,385,34,Advanced,2014-01-01
1385,385,28,Advanced,2014-01-01
1386,385,24,Advanced,2014-01-01
1387,385,17,Advanced,2014-01-01
1388,386,14,Intermediate,2021-01-01
1389,386,15,Intermediate,2021-01-01
1390,386,12,Intermediate,2021-01-01
1391,386,23,Intermediate,2021-01-01
1392,387,15,Expert,2006-01-01
1393,387,23,Expert,2006-01-01
1394,387,14,Expert,2006-01-01
1395,388,34,Advanced,2016-01-01
1396,388,28,Advanced,2016-01-01
1397,388,24,Advanced,2016-01-01
1398,388,17,Advanced,2016-01-01
1399,389,15,Advanced,2016-01-01
1400,389,23,Advanced,2016-01-01
1401,389,14,Advanced,2016-01-01
1402,390,33,Expert,2006-01-01
1403,390,35,Expert,2006-01-01
1404,390,8,Expert,2006-01-01
1405,390,27,Expert,2006-01-01
1406,391,16,Expert,1999-01-01
1407,391,17,Expert,1999-01-01
1408,391,26,Expert,1999-01-01
1409,392,15,Expert,2004-01-01
1410,392,23,Expert,2004-01-01
1411,392,14,Expert,2004-01-01
1412,393,16,Expert,2000-01-01
1413,393,17,Expert,2000-01-01
1414,393,26,Expert,2000-01-01
1415,394,34,Intermediate,2018-01-01
1416,394,28,Intermediate,2018-01-01
1417,394,24,Intermediate,2018-01-01
1418,394,17,Intermediate,2018-01-01
1419,395,33,Expert,2011-01-01
1420,395,35,Expert,2011-01-01
1421,395,8,Expert,2011-01-01
1422,395,27,Expert,2011-01-01
1423,396,15,Advanced,2016-01-01
1424,396,23,Advanced,2016-01-01
1425,396,14,Advanced,2016-01-01
1426,397,13,Advanced,2016-01-01
1427,397,17,Advanced,2016-01-01
1428,397,34,Advanced,2016-01-01
1429,398,34,Intermediate,2019-01-01
1430,398,28,Intermediate,2019-01-01
1431,398,24,Intermediate,2019-01-01
1432,398,17,Intermediate,2019-01-01
1433,399,14,Expert,2009-01-01
1434,399,15,Expert,2009-01-01
1435,399,12,Expert,2009-01-01
1436,399,23,Expert,2009-01-01
1437,400,15,Intermediate,2020-01-01
1438,400,23,Intermediate,2020-01-01
1439,400,14,Intermediate,2020-01-01
1440,401,35,Expert,2003-01-01
1441,401,18,Expert,2003-01-01
1442,401,8,Expert,2003-01-01
1443,401,32,Expert,2003-01-01
1444,402,34,Expert,1988-01-01
1445,402,28,Expert,1988-01-01
1446,402,24,Expert,1988-01-01
1447,402,17,Expert,1988-01-01
1448,403,34,Intermediate,2018-01-01
1449,403,28,Intermediate,2018-01-01
1450,403,24,Intermediate,2018-01-01
1451,403,17,Intermediate,2018-01-01
1452,404,34,Advanced,2014-01-01
1453,404,28,Advanced,2014-01-01
1454,404,24,Advanced,2014-01-01
1455,404,17,Advanced,2014-01-01
1456,405,15,Advanced,2014-01-01
1457,405,23,Advanced,2014-01-01
1458,405,14,Advanced,2014-01-01
1459,406,15,Intermediate,2018-01-01
1460,406,23,Intermediate,2018-01-01
1461,406,14,Intermediate,2018-01-01
1462,407,33,Expert,1996-01-01
1463,407,35,Expert,1996-01-01
1464,407,8,Expert,1996-01-01
1465,407,27,Expert,1996-01-01
1466,408,14,Advanced,2016-01-01
1467,408,15,Advanced,2016-01-01
1468,408,12,Advanced,2016-01-01
1469,408,23,Advanced,2016-01-01
1470,409,35,Expert,1993-01-01
1471,409,18,Expert,1993-01-01
1472,409,8,Expert,1993-01-01
1473,409,32,Expert,1993-01-01
1474,410,14,Expert,2005-01-01
1475,410,15,Expert,2005-01-01
1476,410,12,Expert,2005-01-01
1477,410,23,Expert,2005-01-01
1478,411,33,Advanced,2013-01-01
1479,411,35,Advanced,2013-01-01
1480,411,8,Advanced,2013-01-01
1481,411,27,Advanced,2013-01-01
1482,412,35,Expert,1991-01-01
1483,412,18,Expert,1991-01-01
1484,412,8,Expert,1991-01-01
1485,412,32,Expert,1991-01-01
1486,413,33,Expert,2005-01-01
1487,413,35,Expert,2005-01-01
1488,413,8,Expert,2005-01-01
1489,413,27,Expert,2005-01-01
1490,414,13,Advanced,2017-01-01
1491,414,17,Advanced,2017-01-01
1492,414,34,Advanced,2017-01-01
1493,415,34,Intermediate,2018-01-01
1494,415,17,Intermediate,2018-01-01
1495,415,24,Intermediate,2018-01-01
1496,416,34,Intermediate,2021-01-01
1497,416,17,Intermediate,2021-01-01
1498,416,24,Intermediate,2021-01-01
1499,417,15,Beginner,2023-01-01
1500,417,23,Beginner,2023-01-01
1501,417,14,Beginner,2023-01-01
1502,418,35,Expert,2003-01-01
1503,418,18,Expert,2003-01-01
1504,418,8,Expert,2003-01-01
1505,418,32,Expert,2003-01-01
1506,419,14,Intermediate,2021-01-01
1507,419,15,Intermediate,2021-01-01
1508,419,12,Intermediate,2021-01-01
1509,419,23,Intermediate,2021-01-01
1510,420,15,Advanced,2015-01-01
1511,420,23,Advanced,2015-01-01
1512,420,14,Advanced,2015-01-01
1513,421,16,Advanced,2014-01-01
1514,421,17,Advanced,2014-01-01
1515,421,26,Advanced,2014-01-01
1516,422,14,Intermediate,2018-01-01
1517,422,15,Intermediate,2018-01-01
1518,422,12,Intermediate,2018-01-01
1519,422,23,Intermediate,2018-01-01
1520,423,32,Beginner,2023-01-01
1521,423,26,Beginner,2023-01-01
1522,423,7,Beginner,2023-01-01
1523,424,34,Advanced,2014-01-01
1524,424,28,Advanced,2014-01-01
1525,424,24,Advanced,2014-01-01
1526,424,17,Advanced,2014-01-01
1527,425,35,Expert,1992-01-01
1528,425,18,Expert,1992-01-01
1529,425,8,Expert,1992-01-01
